dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M15_LZ_Fz_0_150,sub-006,0.10045671129031722,0.18350016523063947,-0.08304345394032225,958,True
erp_core,config4,M15_LZ_Fz_0_150,sub-007,0.4968694516030652,-0.06763525986147453,0.5645047114645397,594,True
erp_core,config4,M15_LZ_Fz_0_150,sub-010,0.4884500464975184,-0.15876701269875618,0.6472170591962746,717,True
erp_core,config4,M15_LZ_Fz_0_150,sub-011,0.05840053087254707,-0.0859993612397102,0.1443998921122573,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-012,0.3212731451960108,-0.07562946513050176,0.39690261032651253,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-013,0.10188560649512322,0.07063930355827577,0.03124630293684745,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-014,0.02549181735728203,0.20597844547066702,-0.18048662811338498,999,True
erp_core,config4,M15_LZ_Fz_0_150,sub-015,0.0166257633250753,0.007388955948670559,0.00923680737640474,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-016,-0.019928440813270054,0.03427456270718909,-0.05420300352045914,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-017,0.013698685276633994,-0.010586460756888417,0.02428514603352241,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-019,0.2670402234852483,0.022035287278454108,0.2450049362067942,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-020,0.30983011785401227,0.03043348317276033,0.2793966346812519,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-021,-0.13657978112701283,-0.06230657137243659,-0.07427320975457624,994,True
erp_core,config4,M15_LZ_Fz_0_150,sub-022,0.19267373221707143,0.14912927034793985,0.04354446186913158,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-024,-0.030457962225392626,0.018976467118971305,-0.04943442934436393,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-025,-0.10859294245958966,0.12672203692425318,-0.23531497938384283,977,True
erp_core,config4,M15_LZ_Fz_0_150,sub-026,4.23451884645271,0.01555176689706431,4.218967079555646,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-027,0.23962876076960982,0.11378750005952383,0.125841260710086,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-028,0.35817476137060195,0.03210349022999638,0.3260712711406056,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-029,0.00956149691328122,0.11971871466083352,-0.1101572177475523,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-030,-0.28017421961921074,,,0,False
erp_core,config4,M15_LZ_Fz_0_150,sub-031,0.006438402950258463,-0.07457015844921337,0.08100856139947184,925,True
